,YEAR,MONTH,DAY,SLP,SAT,SST,U,V,Dates
13070,2016.0,10.0,14.0,1011.4069444444444,14.363194444444444,13.180340839834304,0.0013806451338025827,0.008891051036536785,2016-10-14
13071,2016.0,10.0,15.0,1010.0625,14.393006993006995,13.025170904757607,0.001847945386813368,0.014084490096647957,2016-10-15
13072,2016.0,10.0,16.0,1007.5722222222224,14.231944444444444,12.860812042875295,0.002575115092656899,0.007707963162625718,2016-10-16
13073,2016.0,10.0,17.0,1012.5166666666668,14.490277777777774,12.90562515109489,0.002767117204211593,0.002570851519556998,2016-10-17
13074,2016.0,10.0,18.0,1020.9048951048953,14.058741258741259,13.008956849692282,0.00029562444234001355,4.223535797035462e-05,2016-10-18
13075,2016.0,10.0,19.0,1024.136111111111,13.586111111111107,13.053472066090468,-0.0011293059244441947,-0.0038719208646556,2016-10-19
13076,2016.0,10.0,20.0,1022.3930555555555,13.904166666666665,13.112304247208069,-0.001003524055685258,-0.003790010839483907,2016-10-20
13077,2016.0,10.0,21.0,1017.8743055555556,13.710416666666667,12.922960072208982,-0.001288565551342859,-0.005075330404167913,2016-10-21
13078,2016.0,10.0,22.0,1014.3090277777776,13.770833333333332,12.77784069891945,-0.0008490746933934978,-0.005547283169693306,2016-10-22
13079,2016.0,10.0,23.0,1012.7840277777775,12.688194444444445,12.84688195091615,-0.0003756786069881056,0.002362194410306627,2016-10-23
13080,2016.0,10.0,24.0,1010.2611111111113,13.709027777777779,12.903654452305195,9.331987487706792e-05,0.016150282343858558,2016-10-24
13081,2016.0,10.0,25.0,1014.6875,13.452083333333333,13.22951137207035,-9.053019229037724e-05,0.0070008904133944715,2016-10-25
13082,2016.0,10.0,26.0,1014.373611111111,15.334027777777779,13.53111314673485,5.162886711729823e-05,0.015930421115921457,2016-10-26
13083,2016.0,10.0,27.0,1013.5861111111113,14.89027777777778,13.665260485792869,0.0012530197734290905,0.008592342562200669,2016-10-27
13084,2016.0,10.0,28.0,1012.3166666666664,14.399305555555555,13.485714975836265,-0.0009459487209034836,-0.0019578484155233404,2016-10-28
13085,2016.0,10.0,29.0,1012.9888888888887,14.369444444444444,13.374502807845815,0.001090398355789821,0.0043178167184461215,2016-10-29
13086,2016.0,10.0,30.0,1008.4118055555556,14.952083333333333,13.528596515253707,0.0021200900118194246,0.012613044479117302,2016-10-30
13087,2016.0,10.0,31.0,1015.4699300699301,14.882517482517484,13.825885392073715,0.001431283121154187,0.00766409391003273,2016-10-31
13088,2016.0,11.0,1.0,1015.75625,14.758333333333333,14.013831802298071,0.003233095720333996,-0.00045354077117683723,2016-11-01
13089,2016.0,11.0,2.0,1021.1944444444445,13.798611111111107,14.063480565002516,0.0001849088714077556,0.0027332015291862467,2016-11-02
13090,2016.0,11.0,3.0,1022.5076388888887,14.202083333333333,14.226945282187266,-0.001602010227707347,-0.00028947394012695203,2016-11-03
13091,2016.0,11.0,4.0,1020.3298611111113,14.211111111111107,14.350302853598249,-0.0006190227583273933,-0.0008227311506244732,2016-11-04
13092,2016.0,11.0,5.0,1019.6354166666664,14.459027777777774,14.411111241897911,-0.00021366894826503776,0.002339765907011041,2016-11-05
13093,2016.0,11.0,6.0,1018.2006944444445,14.84791666666667,14.387738612666395,0.00022384931711696342,0.0019267197871151503,2016-11-06
13094,2016.0,11.0,7.0,1019.9173611111113,15.179861111111116,14.960224866740596,-8.501204271820355e-05,0.002899632670913522,2016-11-07
13095,2016.0,11.0,8.0,1020.395275590551,15.112698412698407,15.04907882696532,2.775848763822567e-05,0.002232076430109392,2016-11-08
13096,2016.0,11.0,9.0,1020.7944444444445,14.64375,14.918588152602632,-0.001391058552273749,-0.0006029908820443603,2016-11-09
13097,2016.0,11.0,10.0,1018.370138888889,13.629166666666665,14.749926083566251,-0.001379823214270826,-0.003691421062342222,2016-11-10
13098,2016.0,11.0,11.0,1017.3699300699301,13.43006993006993,14.732633760686724,0.00036229669823332035,0.0009305005101748842,2016-11-11
13099,2016.0,11.0,12.0,1019.9458333333334,14.432638888888887,14.535008401148346,0.0005118067035475711,0.003184741955199126,2016-11-12
13100,2016.0,11.0,13.0,1021.9548611111113,14.263194444444444,14.517946369874467,-0.0009844214716699046,-0.001038494848988775,2016-11-13
13101,2016.0,11.0,14.0,1022.5944444444444,14.260416666666664,14.548285830212786,-0.001174525632717435,-0.001192066438625458,2016-11-14
13102,2016.0,11.0,15.0,1020.1541666666667,14.590972222222225,14.34414668444186,-0.0003993981428315407,-5.684657066088279e-06,2016-11-15
13103,2016.0,11.0,16.0,1020.1555555555556,13.051048951048953,13.911655733826015,-0.0003763546734750149,-0.004672108207635773,2016-11-16
13104,2016.0,11.0,17.0,1020.7104166666667,11.769444444444444,13.929586765006196,-0.002066751849003515,-0.004279661017370745,2016-11-17
13105,2016.0,11.0,18.0,1015.9243055555555,13.008391608391607,14.086285758410776,-0.0005536813390268252,0.0060324251078284034,2016-11-18
13106,2016.0,11.0,19.0,1009.6992957746477,14.095774647887325,14.019594753842187,0.0007703460787570356,0.01675487396462759,2016-11-19
13107,2016.0,11.0,20.0,1011.6840277777776,14.835416666666665,13.98460537385053,0.0016056923637574904,0.009511738615669178,2016-11-20
13108,2016.0,11.0,21.0,1016.2131944444444,13.829861111111107,13.97784377116393,-0.0003432537000813594,-0.002295901599272554,2016-11-21
13109,2016.0,11.0,22.0,1020.8381944444444,13.116783216783215,13.829846069026473,-0.0003761727694666,0.0033018049981720678,2016-11-22
13110,2016.0,11.0,23.0,1022.7013888888887,12.175524475524476,13.983592951727045,-0.0006263460550383509,0.0006274092591621683,2016-11-23
13111,2016.0,11.0,24.0,1026.6965277777776,11.784722222222221,13.941306165678967,-0.0013653091412470144,0.003872354308585436,2016-11-24
13112,2016.0,11.0,25.0,1017.9604166666666,13.659722222222221,13.811220001132956,0.0007550166061772362,0.013356589281119591,2016-11-25
13113,2016.0,11.0,26.0,1009.0875,12.715384615384615,13.888074020299662,0.001668206415955218,0.008941454453488195,2016-11-26
13114,2016.0,11.0,27.0,1014.6145833333336,12.15763888888889,13.956946960306025,0.002221901148734887,-0.0063604235187572685,2016-11-27
13115,2016.0,11.0,28.0,1018.5180555555555,12.445833333333333,13.751990634320444,-0.0011788137292689151,-0.0054464199532241785,2016-11-28
13116,2016.0,11.0,29.0,1020.9618055555555,12.21875,13.669009926097493,-0.002958493931411212,-0.007878292428601531,2016-11-29
13117,2016.0,11.0,30.0,1021.1368055555554,12.090277777777779,13.417403626636766,-0.0015095249908842227,-0.004829001678220015,2016-11-30
13118,2016.0,12.0,1.0,1021.7208333333333,12.332638888888884,13.110343351316741,-0.0034081310033261553,-0.015288335164606488,2016-12-01
13119,2016.0,12.0,2.0,1024.565277777778,11.804861111111116,12.743525301341254,-0.002802430851257693,-0.010175697815409071,2016-12-02
13120,2016.0,12.0,3.0,1026.0229166666666,12.766666666666667,12.55238485997882,-0.0011234869286874314,-0.015126099099214602,2016-12-03
13121,2016.0,12.0,4.0,1023.7277777777775,12.436805555555555,12.564878230588072,-0.0010716372268052467,-0.010017983959428298,2016-12-04
13122,2016.0,12.0,5.0,1021.592361111111,11.138194444444444,12.30551524755267,-0.0020812944339889524,-0.01042880796851134,2016-12-05
13123,2016.0,12.0,6.0,1019.8725352112674,9.602816901408447,12.10992460656463,-0.0024990294870216143,-0.007349178981347902,2016-12-06
13124,2016.0,12.0,7.0,1020.1687500000003,9.115277777777775,12.018693285380206,-0.0019283686139852324,0.0016564412880771702,2016-12-07
13125,2016.0,12.0,8.0,1015.2618055555556,11.239583333333336,11.953041377835381,-0.0019744585308109483,0.011648128976152515,2016-12-08
13126,2016.0,12.0,9.0,1021.082638888889,12.466666666666665,11.912620671924039,0.0017472718168269259,0.005638412040812194,2016-12-09
13127,2016.0,12.0,10.0,1017.6208333333336,13.115972222222226,12.528355997598196,0.002695194046822585,0.003320618126269927,2016-12-10
13128,2016.0,12.0,11.0,1022.3368055555555,11.01398601398601,12.625276488470705,-0.0019725104121023963,-0.004407800715464376,2016-12-11
13129,2016.0,12.0,12.0,1022.2215277777775,11.109722222222222,12.55469422289443,-0.0024100687726749444,-0.004095755664674496,2016-12-12
13130,2016.0,12.0,13.0,1019.40625,10.848251748251748,12.589361953572311,-0.0003810784931689393,0.002527903589321779,2016-12-13
13131,2016.0,12.0,14.0,1014.6895833333333,12.431944444444444,12.650764768818064,0.00264035546874375,0.014674271952752338,2016-12-14
13132,2016.0,12.0,15.0,1009.436111111111,12.336805555555555,12.627293355749323,0.0025774634176526268,0.005959516114438093,2016-12-15
13133,2016.0,12.0,16.0,1010.688888888889,10.262237762237762,12.129678905431652,-0.0009115844803498068,-0.013511172739707802,2016-12-16
13134,2016.0,12.0,17.0,1023.7444444444444,9.254861111111113,12.107547245604927,-0.003261975238473845,-0.010983403569100374,2016-12-17
13135,2016.0,12.0,18.0,1027.4104166666666,8.265277777777778,11.597733634037066,-0.0021328266962269823,-0.003100028703039726,2016-12-18
13136,2016.0,12.0,19.0,1029.7395833333333,9.114583333333334,11.552356782657276,-0.0015040464535497641,-0.0011065943948624696,2016-12-19
13137,2016.0,12.0,20.0,1028.011888111888,10.619014084507043,11.574179034042206,-0.001481760381238617,-0.002730798773866697,2016-12-20
13138,2016.0,12.0,21.0,1021.1631944444445,11.040972222222226,11.69197490404583,-0.0006282648970561978,-0.0002131369620205277,2016-12-21
13139,2016.0,12.0,22.0,1017.1041666666664,9.194405594405596,11.994581123865464,-0.0002261822291888956,2.1231433300057693e-05,2016-12-22
13140,2016.0,12.0,23.0,1011.0236111111113,10.158333333333333,11.639821138688664,0.001811064768455205,0.007275654597786477,2016-12-23
13141,2016.0,12.0,24.0,1012.8118055555556,8.917482517482519,11.294519501910667,-0.0015957513014680331,-0.007927090911881568,2016-12-24
13142,2016.0,12.0,25.0,1016.3784722222224,8.472727272727273,10.87086514500067,-0.002074115089808713,-0.00042930541468729177,2016-12-25
13143,2016.0,12.0,26.0,1023.5875,8.759722222222223,10.893763450642162,-0.003463475586265642,0.001644603657151805,2016-12-26
13144,2016.0,12.0,27.0,1028.259722222222,9.577083333333333,11.18638108828998,-0.0016879293726479632,-0.0015342181500872176,2016-12-27
13145,2016.0,12.0,28.0,1027.3569444444445,11.022916666666667,11.38188875656718,-0.002059630353882093,-0.004860482707354393,2016-12-28
13146,2016.0,12.0,29.0,1022.6458333333336,11.02222222222222,11.37728164936368,-0.0020859639035509425,-0.0013355943256469528,2016-12-29
13147,2016.0,12.0,30.0,1018.936111111111,11.303472222222226,11.392864473260994,-0.0012003045734925064,-0.004341428302423123,2016-12-30
13148,2016.0,12.0,31.0,1013.65625,9.673611111111107,11.272397869398247,-0.0007102673856263478,-0.006266000105578062,2016-12-31
13149,2017.0,1.0,1.0,1014.984722222222,10.020833333333334,11.063513988219432,-0.0013477570749337473,-0.012259569068657964,2017-01-01
13150,2017.0,1.0,2.0,1014.2506944444444,7.834722222222222,11.2172338695965,0.0017069054106816036,-0.002846698509348185,2017-01-02
13151,2017.0,1.0,3.0,1015.2041666666668,9.152083333333334,11.405437684957993,-0.0017473426137000158,0.005633685426566453,2017-01-03
13152,2017.0,1.0,4.0,1011.9631944444444,10.422916666666667,11.223637243163346,0.001590259277925815,0.0011454729619301606,2017-01-04
13153,2017.0,1.0,5.0,1017.2188811188812,8.609790209790214,11.127340149300759,-0.0019537263170902003,-0.005865032796345361,2017-01-05
13154,2017.0,1.0,6.0,1019.0298611111112,7.79236111111111,11.157195656562982,-0.002552366583866724,0.002191007940693988,2017-01-06
13155,2017.0,1.0,7.0,1011.209027777778,10.707638888888887,11.291364315139791,-0.0012658077382985925,0.012098365018792663,2017-01-07
13156,2017.0,1.0,8.0,1008.6368055555554,12.808333333333335,10.991127183490514,0.002744354722654641,0.017472385530432514,2017-01-08
13157,2017.0,1.0,9.0,1013.1597222222224,11.436111111111117,11.014776385024641,0.003678641151692661,0.0039714634759233395,2017-01-09
13158,2017.0,1.0,10.0,1010.4590277777776,12.102083333333333,11.012591093547742,0.007028599265813782,0.009222281304965756,2017-01-10
13159,2017.0,1.0,11.0,1008.19375,10.955555555555556,11.047409723575445,0.003413248894381392,-0.0007345725672097676,2017-01-11
13160,2017.0,1.0,12.0,1013.18125,9.295833333333333,10.9268495076439,-0.002004481128050788,-0.004222433048968951,2017-01-12
13161,2017.0,1.0,13.0,1020.1115107913668,9.171739130434784,10.893649243306164,-0.0012938573947782624,-0.003021899712309161,2017-01-13
13162,2017.0,1.0,14.0,1023.4097222222224,9.981944444444443,10.961014118080268,-0.0005587600625921443,-0.0020867468424428845,2017-01-14
13163,2017.0,1.0,15.0,1021.7875,9.865034965034964,11.124670466116505,-0.001285339789165232,-0.0011404426806603273,2017-01-15
13164,2017.0,1.0,16.0,1021.0055555555556,9.656944444444443,11.058670020142298,-0.0011022733357342533,-0.0004471164589733037,2017-01-16
13165,2017.0,1.0,17.0,1019.5097222222224,9.570833333333333,11.04907425775438,0.0016020803515318185,0.004982977034134892,2017-01-17
13166,2017.0,1.0,18.0,1012.0902777777776,11.579166666666667,11.125430991495206,0.0020676853580150864,0.018491851062809497,2017-01-18
13167,2017.0,1.0,19.0,1007.3395833333336,11.468055555555555,11.196626963390946,0.003708190066983148,0.001137401336474289,2017-01-19
13168,2017.0,1.0,20.0,995.325,10.96388888888889,11.239456326091444,0.005949029759232209,0.00705630367800394,2017-01-20
13169,2017.0,1.0,21.0,1000.2215277777775,11.227777777777774,11.233102915683864,0.008950519108944684,-0.0015381539116711145,2017-01-21
13170,2017.0,1.0,22.0,1003.8430555555552,10.603496503496503,11.191400753683519,0.0031063183512864845,0.010767770099180384,2017-01-22
13171,2017.0,1.0,23.0,1006.7180555555556,9.028472222222225,11.36431963696906,0.0016602399217625534,0.0035776814451154173,2017-01-23
13172,2017.0,1.0,24.0,1014.6013888888887,9.368055555555557,11.556069704360326,-0.0013149367990695088,0.0028022176061330557,2017-01-24
13173,2017.0,1.0,25.0,1025.0020833333333,9.71388888888889,11.539972070188673,-0.0007408119346002483,-0.0003616738378886819,2017-01-25
13174,2017.0,1.0,26.0,1029.8666666666666,9.835416666666667,11.446454521336742,-0.0013167915578849636,0.0009835196725800355,2017-01-26
13175,2017.0,1.0,27.0,1033.7972222222222,9.975694444444443,11.098125237473656,-0.0016272335448900195,-0.001053009209318801,2017-01-27
13176,2017.0,1.0,28.0,1035.2527777777775,9.965972222222225,10.955656114983993,-0.001455839024838603,-5.6905899968707825e-05,2017-01-28
13177,2017.0,1.0,29.0,1031.7520833333335,10.463194444444444,11.07202689246615,-0.001445946490951708,-0.0016577053869672575,2017-01-29
13178,2017.0,1.0,30.0,1025.3895833333333,9.904166666666667,10.997879095486741,-0.0007648968648891807,-0.00016008808724284274,2017-01-30
13179,2017.0,1.0,31.0,1020.5426573426573,8.915384615384617,10.97715070882712,-0.000459729260632909,-0.00010640813254126075,2017-01-31
13180,2017.0,2.0,1.0,1014.2284722222224,12.280555555555555,11.379099123037825,0.00033328154986688726,0.006422433160075489,2017-02-01
13181,2017.0,2.0,2.0,1011.3194444444445,12.613194444444444,11.572280076963306,-0.0016892082938784225,0.014177033721839784,2017-02-02
13182,2017.0,2.0,3.0,1009.405633802817,12.722535211267605,11.62249994775264,0.0047272966958880405,0.013299360805954088,2017-02-03
13183,2017.0,2.0,4.0,1016.0270833333336,12.393055555555556,11.67149615977033,0.004458397462702851,0.0055281060203037115,2017-02-04
13184,2017.0,2.0,5.0,1013.6930555555556,12.2375,11.734269738467267,0.0011596491126976947,0.01185919436832948,2017-02-05
13185,2017.0,2.0,6.0,1006.5416666666664,11.556944444444447,11.91467037534189,0.0048863275971457645,0.004824397112654443,2017-02-06
13186,2017.0,2.0,7.0,1007.3354166666667,12.747916666666667,11.971328669394989,0.004791242813306817,0.0068991964955760435,2017-02-07
13187,2017.0,2.0,8.0,1015.4180555555556,13.090277777777779,11.89903894498189,0.0010759027923455376,0.0099697547622033,2017-02-08
13188,2017.0,2.0,9.0,1010.8916666666668,13.870833333333335,12.00245615627112,0.0032638979174703323,0.017992977546994922,2017-02-09
13189,2017.0,2.0,10.0,1015.1305555555556,11.979166666666664,12.058107465188133,0.0008978311853839432,0.00041788396800062613,2017-02-10
13190,2017.0,2.0,11.0,1023.359722222222,10.804166666666667,12.096201783170972,-0.003286153719195912,-0.011361897425725916,2017-02-11
13191,2017.0,2.0,12.0,1024.4388888888886,11.047916666666666,12.220577397305846,-0.0012661151666514515,-0.0043693839690357155,2017-02-12
13192,2017.0,2.0,13.0,1021.8805555555556,11.452447552447552,12.352984329179867,-0.0004290040764835867,-0.00308849721678955,2017-02-13
13193,2017.0,2.0,14.0,1020.36875,11.284615384615385,12.458774535517733,-0.00022002685974461264,-0.00044588407519383593,2017-02-14
13194,2017.0,2.0,15.0,1017.1666666666664,13.034722222222221,12.35725674034013,0.001975570401090543,0.00853090280881489,2017-02-15
13195,2017.0,2.0,16.0,1010.3650349650352,13.15734265734266,12.335504302728596,0.004215123911334869,0.010537202964634505,2017-02-16
13196,2017.0,2.0,17.0,999.686111111111,11.706944444444444,12.290553780519893,-0.004685675283644618,-0.001594444125645174,2017-02-17
13197,2017.0,2.0,18.0,997.7243055555556,10.953846153846154,12.252275665843609,0.0004827243301208177,-0.015084345499300334,2017-02-18
13198,2017.0,2.0,19.0,1006.4243055555555,10.70625,12.263775995710116,0.002600990036422654,0.011059803512448979,2017-02-19
13199,2017.0,2.0,20.0,1007.5215277777776,12.850694444444445,12.156710127295938,0.0042567759714449965,0.015451954161647024,2017-02-20
13200,2017.0,2.0,21.0,1016.0319444444444,12.047222222222222,12.12167457881526,0.006440046706293568,0.004659674474033946,2017-02-21
13201,2017.0,2.0,22.0,1025.072222222222,10.425694444444442,12.201654967699938,0.002282957728038881,-0.007128022266111511,2017-02-22
13202,2017.0,2.0,23.0,1024.8034722222224,8.147222222222222,12.20085162987134,-0.0011354372976867574,-0.00992092057791395,2017-02-23
13203,2017.0,2.0,24.0,1024.7760563380282,8.442957746478871,12.171780466684645,-0.0012764495123541355,-0.005589206744763628,2017-02-24
13204,2017.0,2.0,25.0,1021.672222222222,8.662500000000001,12.001435899989598,-0.00010601245166737956,0.003700913155086425,2017-02-25
13205,2017.0,2.0,26.0,1016.970138888889,9.73125,12.024082482298606,-0.0001221511254899819,-0.003158985083570937,2017-02-26
13206,2017.0,2.0,27.0,1014.3986111111113,8.303472222222222,12.049197263038465,2.543984330698161e-05,-0.002464295501369456,2017-02-27
13207,2017.0,2.0,28.0,1020.9159722222224,9.291666666666666,12.092980424286162,-0.0012165508826046509,-0.004877002974527742,2017-02-28
13208,2017.0,3.0,1.0,1029.4708333333335,9.99375,12.027338319639654,-0.0012404622414761547,-0.005467923791812046,2017-03-01
13209,2017.0,3.0,2.0,1028.8597222222222,10.353472222222225,11.989598548314135,-0.0011063086258865343,-0.006287114544506921,2017-03-02
13210,2017.0,3.0,3.0,1023.0727272727272,10.54055944055944,11.875831057486305,-0.0006607070591157393,-0.007681542113212191,2017-03-03
13211,2017.0,3.0,4.0,1014.8986111111113,11.069444444444445,11.557988226433025,0.0015766334810825373,0.0001256667522137866,2017-03-04
13212,2017.0,3.0,5.0,1011.0361111111113,8.75902777777778,11.474047272803636,0.007324180523818194,-0.006364803451818389,2017-03-05
13213,2017.0,3.0,6.0,1020.5451388888887,9.2375,11.442143775845635,0.003994622687862335,-0.0006043094112165077,2017-03-06
13214,2017.0,3.0,7.0,1026.5090277777776,10.661805555555553,11.506992345561864,0.0013430279182768564,0.0042946786891787615,2017-03-07
13215,2017.0,3.0,8.0,1027.1160839160837,11.674125874125874,12.12359310088796,0.0003100221806575065,0.0037093601260084702,2017-03-08
13216,2017.0,3.0,9.0,1025.0263888888887,11.636111111111116,11.798136896269186,-0.0005288186259921146,-0.0028251421397461965,2017-03-09
13217,2017.0,3.0,10.0,1023.9428571428572,11.15642857142857,11.999523324940569,-0.0011335831355530725,-0.004201583642848751,2017-03-10
13218,2017.0,3.0,11.0,1022.1090909090907,11.325352112676056,12.064371894656794,-0.00021735858123402848,-0.0034989444982837853,2017-03-11
13219,2017.0,3.0,12.0,1024.2687500000004,10.46388888888889,12.119746692475506,-0.0011831013043713961,-0.00474089915359925,2017-03-12
13220,2017.0,3.0,13.0,1022.1833333333333,11.954166666666667,11.886055725276561,-0.0012667530319810086,-0.003544720275582407,2017-03-13
13221,2017.0,3.0,14.0,1018.5395833333334,11.395804195804196,12.10427184327013,-0.00022410470290067246,-0.002780929364557543,2017-03-14
13222,2017.0,3.0,15.0,1018.9152777777775,11.16875,12.32711270552365,0.0003702274551290748,0.00195639064858346,2017-03-15
13223,2017.0,3.0,16.0,1022.907638888889,11.813194444444445,12.526911513495273,0.0004250724773384958,-0.0012575284355534509,2017-03-16
13224,2017.0,3.0,17.0,1019.9777777777775,11.238194444444444,12.53971694473527,-0.0007465957608423009,-0.0012679080486192901,2017-03-17
13225,2017.0,3.0,18.0,1016.059722222222,12.86853146853147,12.533601772299464,0.0008963567075966908,0.005665758979740139,2017-03-18
13226,2017.0,3.0,19.0,1017.592361111111,12.70839160839161,12.51565343048615,0.0008604156005771704,0.0030773998127238533,2017-03-19
13227,2017.0,3.0,20.0,1013.6076388888887,12.964335664335664,12.461501965015788,0.0010488607061903993,0.012269216296103213,2017-03-20
13228,2017.0,3.0,21.0,1010.2138888888887,12.879861111111113,12.422889042088276,0.002913259246336089,0.01314810393712018,2017-03-21
13229,2017.0,3.0,22.0,1015.7013986013983,11.890209790209793,12.379682609525867,0.002853863646986243,-0.000979924460978247,2017-03-22
13230,2017.0,3.0,23.0,1021.9433566433568,11.234965034965038,12.466068585535073,0.0008553038251955971,-0.0020725463579543447,2017-03-23
13231,2017.0,3.0,24.0,1018.8125,12.047916666666667,12.51175495756465,0.0006499695305672858,0.01098480392479541,2017-03-24
13232,2017.0,3.0,25.0,1022.1020833333334,12.072916666666664,12.521964140651786,0.00019519934708599752,-0.00046568066774954435,2017-03-25
13233,2017.0,3.0,26.0,1018.6236111111112,11.538888888888884,12.454424833451377,-0.0001373376673054747,0.00552690975390966,2017-03-26
13234,2017.0,3.0,27.0,1022.3722222222225,11.890972222222226,12.451403082386316,0.000530706575005853,-0.00665179883260785,2017-03-27
13235,2017.0,3.0,28.0,1027.0671532846716,11.84962962962963,12.678988353624499,-0.002222841846997117,-0.012770236337187857,2017-03-28
13236,2017.0,3.0,29.0,1024.6979166666667,12.297916666666667,12.541614147289176,-0.0006299083995924731,-0.0059327121799694574,2017-03-29
13237,2017.0,3.0,30.0,1022.4243055555555,11.925874125874126,11.796884196028635,-0.0010099022598977687,-0.011948021843562782,2017-03-30
13238,2017.0,3.0,31.0,1021.3333333333336,11.193055555555553,11.628737049474585,-0.0009775142728740034,-0.017755286284797046,2017-03-31
13239,2017.0,4.0,1.0,1018.8291666666668,11.753472222222221,11.418741778721955,-0.0012066111622366699,-0.015000878085289647,2017-04-01
13240,2017.0,4.0,2.0,1018.5798611111113,11.515972222222222,10.9784168536254,0.0004485984948847589,-0.01511955099180794,2017-04-02
13241,2017.0,4.0,3.0,1018.5270833333336,10.347916666666666,10.900242360590086,-0.0005009737138307847,-0.01540325656777349,2017-04-03
13242,2017.0,4.0,4.0,1017.3298611111113,10.519444444444442,10.924433700145366,-0.00040445943587170063,-0.003731265000652637,2017-04-04
13243,2017.0,4.0,5.0,1017.25,10.641666666666667,10.89881379982155,2.3464527376506852e-05,0.0025122894355243193,2017-04-05
13244,2017.0,4.0,6.0,1010.815277777778,11.551048951048953,11.06065267418364,-0.0005638609848544245,0.012431904783641666,2017-04-06
13245,2017.0,4.0,7.0,1006.0034722222224,11.27638888888889,11.477968993181136,0.0026658993182470127,0.009451087692074235,2017-04-07
13246,2017.0,4.0,8.0,1015.342361111111,9.169230769230767,11.411848443851,-6.914770587773961e-05,-0.0009658056119507193,2017-04-08
13247,2017.0,4.0,9.0,1023.063888888889,9.461111111111112,11.161848932255454,-0.0004352802332087437,0.0009286079641426607,2017-04-09
13248,2017.0,4.0,10.0,1022.5590277777776,10.730555555555558,11.311507812532769,0.0005234404698107358,0.0027908774903658905,2017-04-10
13249,2017.0,4.0,11.0,1014.9756944444445,11.265277777777778,11.454439568579767,-0.0011283180110082574,0.007619529060264209,2017-04-11
13250,2017.0,4.0,12.0,1013.0333333333333,11.365034965034964,11.592071180052244,0.002819326883974583,0.009347551574828758,2017-04-12
13251,2017.0,4.0,13.0,1013.6027777777775,10.39375,11.491467135368845,0.0010597144774127617,-0.00042650261797795,2017-04-13
13252,2017.0,4.0,14.0,1024.0347222222224,10.222377622377623,11.240443572821386,-9.404151776463846e-05,-0.0046271303406654396,2017-04-14
13253,2017.0,4.0,15.0,1021.5291666666667,10.148611111111107,11.254162315924368,-0.0007398630673802977,-0.005665738104220805,2017-04-15
13254,2017.0,4.0,16.0,1012.6479166666666,11.083333333333336,11.47395030469571,0.0007370452291201829,0.007585889579841019,2017-04-16
13255,2017.0,4.0,17.0,1014.9645833333333,11.903472222222225,11.839705285939784,0.000487558416599749,0.008060565183597622,2017-04-17
13256,2017.0,4.0,18.0,1017.970138888889,12.14375,11.992385917282212,0.0015740273130332367,0.004246371017204289,2017-04-18
13257,2017.0,4.0,19.0,1021.825,12.174305555555556,11.978568390342,-0.000572218229797703,0.005373261437169337,2017-04-19
13258,2017.0,4.0,20.0,1025.4145833333334,12.240277777777774,12.196215368990961,0.0008557136269197644,-0.0005215845451813088,2017-04-20
13259,2017.0,4.0,21.0,1023.7615384615384,11.881118881118882,12.352935681914287,-0.0007515293951051559,-0.002900496155850373,2017-04-21
13260,2017.0,4.0,22.0,1017.0625,12.086111111111116,12.432811778569324,-0.0008051744397937411,0.0013243801159478169,2017-04-22
13261,2017.0,4.0,23.0,1017.9277777777776,12.359722222222222,12.721919856201305,-0.00015008240011235628,-0.0036401334967397937,2017-04-23
13262,2017.0,4.0,24.0,1017.58125,12.054166666666667,12.774762976467054,0.0013704267255597554,-0.002854572113358843,2017-04-24
13263,2017.0,4.0,25.0,1019.6541666666666,11.730555555555556,12.719397542915404,0.0002830024478737607,-0.0002130828681519596,2017-04-25
13264,2017.0,4.0,26.0,1018.2409722222225,12.504861111111113,12.476523657138914,0.0005852445122620223,0.0010771216525610186,2017-04-26
13265,2017.0,4.0,27.0,1020.078472222222,12.147916666666667,12.116118783628638,-0.0007545788066901066,-0.013083227549655636,2017-04-27
13266,2017.0,4.0,28.0,1021.1430555555555,11.661805555555556,11.858993707418385,-0.002077174259854463,-0.014963162275758663,2017-04-28
13267,2017.0,4.0,29.0,1021.3326388888887,11.790972222222226,11.757938219374855,-0.0016048303271689465,-0.010397858314490123,2017-04-29
13268,2017.0,4.0,30.0,1023.1972222222224,11.885416666666664,11.781587747332294,-0.001178857230144266,-0.0119382722493837,2017-04-30
13269,2017.0,5.0,1.0,1021.7673758865249,11.486524822695037,12.224284086364836,-0.0014983658085640414,-0.012190814569040849,2017-05-01
13270,2017.0,5.0,2.0,1018.8340277777776,11.595833333333335,12.371610509281421,-0.0012756637047417706,-0.009340721165822569,2017-05-02
13271,2017.0,5.0,3.0,1016.2298611111113,11.393706293706293,12.477661803218734,-0.0017852418876225823,-0.007575525387973997,2017-05-03
13272,2017.0,5.0,4.0,1014.1541666666667,10.275,11.871280033878133,-0.00019253319360440507,-0.003911394062025777,2017-05-04
13273,2017.0,5.0,5.0,1015.7444444444444,10.73076923076923,10.951389824259785,6.952912033143808e-05,-0.007452242539204689,2017-05-05
13274,2017.0,5.0,6.0,1013.6608391608393,10.432167832167831,10.52028246960926,-0.00030928005205794817,-0.021662060570076608,2017-05-06
13275,2017.0,5.0,7.0,1011.0034965034964,10.329577464788734,10.094452297697504,-0.001809568173966018,-0.019428599399815057,2017-05-07
